data_incendi,codi_comarca,comarca,codi_municipi,termemunic,haarbrades,hanoarbrad,hanoforest,haforestal,source_table
2013-06-24T00:00:00.000,20,Gironès,170792,Girona,0,0.1,0.04,0.1,bks7-dkfd
2013-06-24T00:00:00.000,33,Segrià,251207,Lleida,0,0.18,0,0.18,bks7-dkfd
2013-06-24T00:00:00.000,10,Baix Empordà,171812,Santa Cristina d'Aro,0,0.25,0,0.25,bks7-dkfd
2013-06-24T00:00:00.000,06,Anoia,081022,Igualada,0,0.0002,0,0.0002,bks7-dkfd
2013-06-26T00:00:00.000,20,Gironès,170792,Girona,0,0.36,0,0.36,bks7-dkfd
2013-06-27T00:00:00.000,23,Noguera,252496,Vilanova de l'Aguda,0,0.07,0,0.07,bks7-dkfd
2013-06-27T00:00:00.000,33,Segrià,252043,Seròs,0,0.5,0.23,0.5,bks7-dkfd
2013-06-27T00:00:00.000,40,Vallès Occidental,083008,Viladecavalls,0.36,0,0,0.36,bks7-dkfd
2013-06-28T00:00:00.000,11,Baix Llobregat,081141,Martorell,0,0.2,0,0.2,bks7-dkfd
2013-06-29T00:00:00.000,11,Baix Llobregat,080898,Gavà,0,0.04,0,0.04,bks7-dkfd
2013-06-29T00:00:00.000,29,Priorat,430580,"Figuera, la",0.15,0,0,0.15,bks7-dkfd
2013-06-30T00:00:00.000,02,Alt Empordà,170329,Cadaqués,0.82,1,0,1.82,bks7-dkfd
2013-06-30T00:00:00.000,04,Alt Urgell,250772,Coll de Nargó,0.01,0.03,0,0.04,bks7-dkfd
2013-07-01T00:00:00.000,20,Gironès,170792,Girona,0,0.38,0,0.38,bks7-dkfd
2013-07-01T00:00:00.000,17,Garraf,082310,Sant Pere de Ribes,0,0.001,0,0.001,bks7-dkfd
2013-07-01T00:00:00.000,02,Alt Empordà,171582,Sant Climent Sescebes,0,0.56,0,0.56,bks7-dkfd
2013-07-02T00:00:00.000,12,Baix Penedès,430379,Calafell,0.025,0,0,0.025,bks7-dkfd
2013-07-02T00:00:00.000,29,Priorat,430580,"Figuera, la",0.56,0,0,0.56,bks7-dkfd
2013-07-02T00:00:00.000,21,Maresme,080039,Alella,0.03,0.08,0,0.11,bks7-dkfd
2013-07-03T00:00:00.000,07,Bages,080983,Sant Salvador de Guardiola,0.04,0,0,0.04,bks7-dkfd
2013-07-04T00:00:00.000,24,Osona,082785,Taradell,0,0.2,0,0.2,bks7-dkfd
2013-07-04T00:00:00.000,41,Vallès Oriental,080333,Caldes de Montbui,0.02,0,0,0.02,bks7-dkfd
2013-07-05T00:00:00.000,14,Berguedà,082687,Cercs,0.001,0.001,0,0.002,bks7-dkfd
2013-07-05T00:00:00.000,03,Alt Penedès,080581,Castellet i la Gornal,0,0.15,0,0.15,bks7-dkfd
2013-07-06T00:00:00.000,26,Pallars Sobirà,250827,Espot,0.001,0,0,0.001,bks7-dkfd
2013-07-06T00:00:00.000,40,Vallès Occidental,082665,Cerdanyola del Vallès,0,0.04,0,0.04,bks7-dkfd
2013-07-06T00:00:00.000,02,Alt Empordà,170865,"Jonquera, la",0,0.07,0,0.07,bks7-dkfd
2013-07-06T00:00:00.000,23,Noguera,250693,Castelló de Farfanya,2.6,5.88,53.12,8.48,bks7-dkfd
2013-07-07T00:00:00.000,20,Gironès,170792,Girona,0,0.05,0,0.05,bks7-dkfd
2013-07-07T00:00:00.000,34,Selva,171030,Maçanet de la Selva,0.17,0,0,0.17,bks7-dkfd
2013-07-08T00:00:00.000,11,Baix Llobregat,080569,Castelldefels,0.058,0,0,0.058,bks7-dkfd
2013-07-08T00:00:00.000,23,Noguera,250349,Artesa de Segre,0,0.28,1.86,0.28,bks7-dkfd
2013-07-08T00:00:00.000,10,Baix Empordà,170486,Castell-Platja d'Aro,0,1.04,0,1.04,bks7-dkfd
2013-07-08T00:00:00.000,14,Berguedà,080168,Bagà,0.01,0,0,0.01,bks7-dkfd
2013-07-09T00:00:00.000,08,Baix Camp,430094,Alforja,0,0.05,0.1,0.05,bks7-dkfd
2013-07-09T00:00:00.000,40,Vallès Occidental,080543,Castellbisbal,0,0.72,0,0.72,bks7-dkfd
2013-07-09T00:00:00.000,06,Anoia,083020,Vilanova del Camí,0.17,0,0,0.17,bks7-dkfd
2013-07-10T00:00:00.000,40,Vallès Occidental,081846,Rubí,0,0.001,0,0.001,bks7-dkfd
2013-07-10T00:00:00.000,13,Barcelonès,082457,Santa Coloma de Gramenet,0,1.99,0,1.99,bks7-dkfd
2013-07-10T00:00:00.000,23,Noguera,251121,Ivars de Noguera,0,0.67,0,0.67,bks7-dkfd
2013-07-10T00:00:00.000,20,Gironès,170792,Girona,0,0.13,0,0.13,bks7-dkfd
2013-07-10T00:00:00.000,37,Terra Alta,430712,Horta de Sant Joan,0,0.0003,0,0.0003,bks7-dkfd
2013-07-11T00:00:00.000,34,Selva,170950,Lloret de Mar,0.0005,0,0,0.0005,bks7-dkfd
2013-07-11T00:00:00.000,10,Baix Empordà,171181,Palamós,0,0.0004,0,0.0004,bks7-dkfd
2013-07-11T00:00:00.000,42,Moianès,082397,Sant Quirze Safaja,0,0.0025,0,0.0025,bks7-dkfd
2013-07-11T00:00:00.000,11,Baix Llobregat,080018,Abrera,0,0.02,0,0.02,bks7-dkfd
2013-07-11T00:00:00.000,16,Conca de Barberà,431592,Vallfogona de Riucorb,0.27,0,0.6,0.27,bks7-dkfd
2013-07-11T00:00:00.000,06,Anoia,081192,Masquefa,0.001,0,0,0.001,bks7-dkfd
2013-07-11T00:00:00.000,12,Baix Penedès,430901,"Montmell, el",0.03,0,0,0.03,bks7-dkfd
2013-07-11T00:00:00.000,41,Vallès Oriental,082107,Sant Feliu de Codines,0.002,0,0,0.002,bks7-dkfd
2013-07-11T00:00:00.000,03,Alt Penedès,081461,Olesa de Bonesvalls,0.02,0,0,0.02,bks7-dkfd
2013-07-11T00:00:00.000,07,Bages,080594,Castellfollit del Boix,0.0025,0,0,0.0025,bks7-dkfd
2013-07-11T00:00:00.000,16,Conca de Barberà,430213,Barberà de la Conca,0.001,0,0,0.001,bks7-dkfd
2013-07-11T00:00:00.000,07,Bages,080538,Castellbell i el Vilar,0.002,0,0,0.002,bks7-dkfd
2013-07-11T00:00:00.000,03,Alt Penedès,082227,Sant Llorenç d'Hortons,0.04,0,0,0.04,bks7-dkfd
2013-07-12T00:00:00.000,33,Segrià,251207,Lleida,0,0.14,0,0.14,bks7-dkfd
2013-07-12T00:00:00.000,21,Maresme,080095,Argentona,0,0.05,0,0.05,bks7-dkfd
2013-07-12T00:00:00.000,41,Vallès Oriental,081154,Martorelles,0.04,0,0,0.04,bks7-dkfd
2013-07-12T00:00:00.000,01,Alt Camp,430017,Aiguamúrcia,0.12,0,0,0.12,bks7-dkfd
2013-07-12T00:00:00.000,01,Alt Camp,430017,Aiguamúrcia,0.25,0,0,0.25,bks7-dkfd
2013-07-12T00:00:00.000,37,Terra Alta,431107,"Pobla de Massaluca, la",0,0.14,0,0.14,bks7-dkfd
2013-07-13T00:00:00.000,17,Garraf,080749,Cubelles,0.004,0,0,0.004,bks7-dkfd
2013-07-13T00:00:00.000,11,Baix Llobregat,083015,Viladecans,0,0.12,0,0.12,bks7-dkfd
2013-07-13T00:00:00.000,21,Maresme,080095,Argentona,0,0.06,0,0.06,bks7-dkfd
2013-07-13T00:00:00.000,14,Berguedà,083089,Viver i Serrateix,0.018,0,0,0.018,bks7-dkfd
2013-07-13T00:00:00.000,07,Bages,080902,Gaià,0,0.004,0,0.004,bks7-dkfd
2013-07-13T00:00:00.000,14,Berguedà,081326,Montmajor,0.016,0,0,0.016,bks7-dkfd
2013-07-14T00:00:00.000,36,Tarragonès,430976,"Nou de Gaià, la",0,0.2,0.34,0.2,bks7-dkfd
2013-07-14T00:00:00.000,14,Berguedà,083089,Viver i Serrateix,0.008,0,0,0.008,bks7-dkfd
2013-07-14T00:00:00.000,13,Barcelonès,080193,Barcelona,0,0.1,0,0.1,bks7-dkfd
2013-07-14T00:00:00.000,35,Solsonès,251484,Odèn,0.025,0,0,0.025,bks7-dkfd
2013-07-14T00:00:00.000,17,Garraf,082704,Sitges,0.005,0,0,0.005,bks7-dkfd
2013-07-16T00:00:00.000,37,Terra Alta,431068,"Pinell de Brai, el",0.3,0,1.2,0.3,bks7-dkfd
2013-07-16T00:00:00.000,17,Garraf,082704,Sitges,0,0.26,0,0.26,bks7-dkfd
2013-07-16T00:00:00.000,18,Garrigues,251180,Juncosa,0.04,0,0,0.04,bks7-dkfd
2013-07-16T00:00:00.000,20,Gironès,171729,Sant Martí de Llémena,0.24,0.58,0,0.82,bks7-dkfd
2013-07-17T00:00:00.000,40,Vallès Occidental,082606,Santa Perpètua de Mogoda,0,0.05,0,0.05,bks7-dkfd
2013-07-17T00:00:00.000,40,Vallès Occidental,082798,Terrassa,0,0.0005,0,0.0005,bks7-dkfd
2013-07-17T00:00:00.000,06,Anoia,081521,Orpí,0,0.22,0,0.22,bks7-dkfd
2013-07-17T00:00:00.000,08,Baix Camp,431457,"Selva del Camp, la",0,0.02,0,0.02,bks7-dkfd
2013-07-17T00:00:00.000,06,Anoia,082508,Santa Margarida de Montbui,0.09,0,0,0.09,bks7-dkfd
2013-07-18T00:00:00.000,11,Baix Llobregat,080898,Gavà,0,0.0015,0,0.0015,bks7-dkfd
2013-07-18T00:00:00.000,21,Maresme,082824,Tiana,0.01,0.21,0,0.22,bks7-dkfd
2013-07-19T00:00:00.000,24,Osona,082690,Seva,0.001,0,0,0.001,bks7-dkfd
2013-07-20T00:00:00.000,07,Bages,080109,Artés,0,0.03,0,0.03,bks7-dkfd
2013-07-20T00:00:00.000,06,Anoia,081629,"Hostalets de Pierola, els",0,0.12,0,0.12,bks7-dkfd
2013-07-22T00:00:00.000,11,Baix Llobregat,080898,Gavà,0,0.1,0,0.1,bks7-dkfd
2013-07-22T00:00:00.000,08,Baix Camp,431671,Vilanova d'Escornalbou,0,0.015,0,0.015,bks7-dkfd
2013-07-22T00:00:00.000,07,Bages,082747,Súria,0,0.0001,0,0.0001,bks7-dkfd
2013-07-22T00:00:00.000,07,Bages,080902,Gaià,0,0.1,0,0.1,bks7-dkfd
2013-07-22T00:00:00.000,06,Anoia,080214,Bellprat,0.02,0,0,0.02,bks7-dkfd
2013-07-22T00:00:00.000,21,Maresme,080095,Argentona,0.02,0,0,0.02,bks7-dkfd
2013-07-22T00:00:00.000,12,Baix Penedès,430304,Bonastre,0.0025,0,0,0.0025,bks7-dkfd
2013-07-22T00:00:00.000,06,Anoia,083020,Vilanova del Camí,0,0.001,0,0.001,bks7-dkfd
2013-07-22T00:00:00.000,07,Bages,080620,Castellnou de Bages,0,0.0006,0,0.0006,bks7-dkfd
2013-07-23T00:00:00.000,10,Baix Empordà,171539,Rupià,0.01,0,0,0.01,bks7-dkfd
2013-07-23T00:00:00.000,37,Terra Alta,430228,Batea,2.6,1.2,0.14,3.8,bks7-dkfd
2013-07-23T00:00:00.000,03,Alt Penedès,082515,Santa Margarida i els Monjos,0,0.02,0,0.02,bks7-dkfd
2013-07-24T00:00:00.000,07,Bages,082299,Sant Mateu de Bages,16.58,0.41,4.34,16.99,bks7-dkfd
2013-07-24T00:00:00.000,06,Anoia,082508,Santa Margarida de Montbui,0.008,0,0,0.008,bks7-dkfd
2013-07-24T00:00:00.000,40,Vallès Occidental,081878,Sabadell,0.34,0.98,6.77,1.32,bks7-dkfd
2013-07-24T00:00:00.000,09,Baix Ebre,430252,Benifallet,0,0.02,0,0.02,bks7-dkfd
2013-07-24T00:00:00.000,09,Baix Ebre,430069,Aldover,0.0013,0,0,0.0013,bks7-dkfd
2013-07-25T00:00:00.000,37,Terra Alta,430712,Horta de Sant Joan,0.02,0,0,0.02,bks7-dkfd
2013-07-25T00:00:00.000,30,Ribera d'Ebre,430607,Flix,0,0.07,0,0.07,bks7-dkfd
2013-07-25T00:00:00.000,26,Pallars Sobirà,252081,Soriguera,0,0.0005,0,0.0005,bks7-dkfd
2013-07-25T00:00:00.000,40,Vallès Occidental,081252,Montcada i Reixac,0,0.3,0,0.3,bks7-dkfd
2013-07-26T00:00:00.000,34,Selva,171805,Santa Coloma de Farners,0.09,0,0.01,0.09,bks7-dkfd
2013-07-26T00:00:00.000,41,Vallès Oriental,082592,Santa Maria de Palautordera,0.48,0,0.25,0.48,bks7-dkfd
2013-07-26T00:00:00.000,16,Conca de Barberà,431476,Solivella,0.04,0.18,2.2,0.22,bks7-dkfd
2013-07-28T00:00:00.000,10,Baix Empordà,171812,Santa Cristina d'Aro,0.003,0,0,0.003,bks7-dkfd
2013-07-28T00:00:00.000,09,Baix Ebre,430081,Alfara de Carles,0.0015,0,0,0.0015,bks7-dkfd
2013-07-28T00:00:00.000,10,Baix Empordà,171241,Pals,0,0.0001,0,0.0001,bks7-dkfd
2013-07-28T00:00:00.000,13,Barcelonès,080193,Barcelona,0.02,0,0,0.02,bks7-dkfd
2013-07-28T00:00:00.000,11,Baix Llobregat,082956,Vallirana,55,19.5,2,74.5,bks7-dkfd
2013-07-29T00:00:00.000,21,Maresme,081939,Sant Iscle de Vallalta,0,0.001,0,0.001,bks7-dkfd
2013-07-29T00:00:00.000,03,Alt Penedès,081458,Olèrdola,0,0.5,0,0.5,bks7-dkfd
2013-07-29T00:00:00.000,40,Vallès Occidental,080517,Castellar del Vallès,0.07,0,0,0.07,bks7-dkfd
2013-07-29T00:00:00.000,02,Alt Empordà,171404,"Port de la Selva, el",0,0.05,0,0.05,bks7-dkfd
2013-07-29T00:00:00.000,21,Maresme,080752,Dosrius,0.02,0,0,0.02,bks7-dkfd
2013-07-29T00:00:00.000,41,Vallès Oriental,081069,Llinars del Vallès,0.003,0,0,0.003,bks7-dkfd
2013-07-29T00:00:00.000,06,Anoia,081614,Piera,0.01,0,0,0.01,bks7-dkfd
2013-07-29T00:00:00.000,07,Bages,080121,Avinyó,0.0004,0,0,0.0004,bks7-dkfd
2013-07-29T00:00:00.000,41,Vallès Oriental,082482,Santa Eulàlia de Ronçana,0.005,0,0,0.005,bks7-dkfd
2013-07-29T00:00:00.000,34,Selva,171805,Santa Coloma de Farners,0.01,0,0,0.01,bks7-dkfd
2013-07-29T00:00:00.000,30,Ribera d'Ebre,430846,Miravet,17.92,6.67,4.82,24.59,bks7-dkfd
2013-07-29T00:00:00.000,10,Baix Empordà,171997,Torroella de Montgrí,0.01,0,0,0.01,bks7-dkfd
2013-07-29T00:00:00.000,24,Osona,081516,Oristà,0.006,0,0,0.006,bks7-dkfd
2013-07-29T00:00:00.000,03,Alt Penedès,082270,Sant Martí Sarroca,0.09,0,0,0.09,bks7-dkfd
2013-07-29T00:00:00.000,21,Maresme,082824,Tiana,0,0.002,0,0.002,bks7-dkfd
2013-07-29T00:00:00.000,07,Bages,080180,Balsareny,0.04,0,0,0.04,bks7-dkfd
2013-07-30T00:00:00.000,40,Vallès Occidental,081846,Rubí,0,0.025,0,0.025,bks7-dkfd
2013-07-30T00:00:00.000,20,Gironès,170890,Llagostera,0.01,0,0,0.01,bks7-dkfd
2013-07-30T00:00:00.000,20,Gironès,170448,Cassà de la Selva,0.006,0,0,0.006,bks7-dkfd
2013-07-31T00:00:00.000,02,Alt Empordà,171582,Sant Climent Sescebes,0,0.7,0,0.7,bks7-dkfd
2013-07-31T00:00:00.000,36,Tarragonès,431037,Perafort,0.5,3.6,0.5,4.1,bks7-dkfd
2013-08-01T00:00:00.000,21,Maresme,080752,Dosrius,0,0.35,0,0.35,bks7-dkfd
2013-08-01T00:00:00.000,07,Bages,082747,Súria,0,0.007,0.008,0.007,bks7-dkfd
2013-08-01T00:00:00.000,09,Baix Ebre,431495,Tivenys,0,0.005,0,0.005,bks7-dkfd
2013-08-02T00:00:00.000,41,Vallès Oriental,081069,Llinars del Vallès,0.004,0,0,0.004,bks7-dkfd
2013-08-02T00:00:00.000,40,Vallès Occidental,082798,Terrassa,0.27,0,2.51,0.27,bks7-dkfd
2013-08-02T00:00:00.000,41,Vallès Oriental,081069,Llinars del Vallès,0.0025,0,0,0.0025,bks7-dkfd
2013-08-03T00:00:00.000,11,Baix Llobregat,080898,Gavà,0,0.008,0,0.008,bks7-dkfd
2013-08-03T00:00:00.000,17,Garraf,082310,Sant Pere de Ribes,0,0.005,0,0.005,bks7-dkfd
2013-08-03T00:00:00.000,10,Baix Empordà,171812,Santa Cristina d'Aro,0,0.009,0,0.009,bks7-dkfd
2013-08-03T00:00:00.000,11,Baix Llobregat,080689,Cervelló,0,0.015,0,0.015,bks7-dkfd
2013-08-03T00:00:00.000,04,Alt Urgell,250772,Coll de Nargó,0.0001,0,0,0.0001,bks7-dkfd
2013-08-03T00:00:00.000,03,Alt Penedès,080581,Castellet i la Gornal,0,0.005,0,0.005,bks7-dkfd
2013-08-03T00:00:00.000,17,Garraf,083073,Vilanova i la Geltrú,0,0.005,0,0.005,bks7-dkfd
2013-08-04T00:00:00.000,07,Bages,081136,Manresa,0.01,0,0,0.01,bks7-dkfd
2013-08-04T00:00:00.000,35,Solsonès,252075,Solsona,0,0.01,0,0.01,bks7-dkfd
2013-08-04T00:00:00.000,10,Baix Empordà,171812,Santa Cristina d'Aro,0.004,0,0,0.004,bks7-dkfd
2013-08-05T00:00:00.000,03,Alt Penedès,080137,Avinyonet del Penedès,0,0.02,0,0.02,bks7-dkfd
2013-08-05T00:00:00.000,06,Anoia,081043,"Llacuna, la",0,0.05,0.56,0.05,bks7-dkfd
2013-08-05T00:00:00.000,11,Baix Llobregat,080689,Cervelló,0,0.005,0,0.005,bks7-dkfd
2013-08-05T00:00:00.000,01,Alt Camp,431325,Rodonyà,0,0.015,0,0.015,bks7-dkfd
2013-08-06T00:00:00.000,07,Bages,081136,Manresa,0,0.01,0,0.01,bks7-dkfd
2013-08-06T00:00:00.000,25,Pallars Jussà,251615,Conca de Dalt,0,0.1,0,0.1,bks7-dkfd
2013-08-06T00:00:00.000,16,Conca de Barberà,431763,Vimbodí i Poblet,0.02,0,0.08,0.02,bks7-dkfd
2013-08-07T00:00:00.000,40,Vallès Occidental,081252,Montcada i Reixac,0,0.001,0,0.001,bks7-dkfd
2013-08-08T00:00:00.000,20,Gironès,170890,Llagostera,0.001,0,0,0.001,bks7-dkfd
2013-08-08T00:00:00.000,08,Baix Camp,431286,Riudecols,0,0.0015,0,0.0015,bks7-dkfd
2013-08-08T00:00:00.000,11,Baix Llobregat,082009,Sant Boi de Llobregat,0,0.26,0,0.26,bks7-dkfd
2013-08-08T00:00:00.000,02,Alt Empordà,170926,Llançà,0,0.17,0.08,0.17,bks7-dkfd
2013-08-09T00:00:00.000,21,Maresme,082845,Tordera,1.12,0,0.02,1.12,bks7-dkfd
2013-08-09T00:00:00.000,06,Anoia,080214,Bellprat,2.15,0.52,11.03,2.67,bks7-dkfd
2013-08-09T00:00:00.000,11,Baix Llobregat,080898,Gavà,0,0.008,0,0.008,bks7-dkfd
2013-08-09T00:00:00.000,40,Vallès Occidental,082055,Sant Cugat del Vallès,0,0.015,0,0.015,bks7-dkfd
2013-08-09T00:00:00.000,40,Vallès Occidental,082055,Sant Cugat del Vallès,0,0.005,0,0.005,bks7-dkfd
2013-08-09T00:00:00.000,11,Baix Llobregat,080898,Gavà,0,0.004,0,0.004,bks7-dkfd
2013-08-09T00:00:00.000,24,Osona,081120,Manlleu,0.2,0,1.6,0.2,bks7-dkfd
2013-08-10T00:00:00.000,11,Baix Llobregat,081477,Olesa de Montserrat,0,0.015,0,0.015,bks7-dkfd
2013-08-10T00:00:00.000,23,Noguera,250621,Camarasa,0.5,0.1,0.6,0.6,bks7-dkfd
2013-08-11T00:00:00.000,13,Barcelonès,080193,Barcelona,0,0.002,0,0.002,bks7-dkfd
2013-08-13T00:00:00.000,21,Maresme,082845,Tordera,0.008,0,0,0.008,bks7-dkfd
2013-08-13T00:00:00.000,06,Anoia,081629,"Hostalets de Pierola, els",0.01,0,0,0.01,bks7-dkfd
2013-08-13T00:00:00.000,13,Barcelonès,080193,Barcelona,0,0.04,0,0.04,bks7-dkfd
2013-08-13T00:00:00.000,41,Vallès Oriental,082592,Santa Maria de Palautordera,1.7,0,0,1.7,bks7-dkfd
2013-08-13T00:00:00.000,01,Alt Camp,430918,Mont-ral,0.0005,0,0,0.0005,bks7-dkfd
2013-08-14T00:00:00.000,42,Moianès,080556,Castellcir,0,0.0001,0,0.0001,bks7-dkfd
2013-08-14T00:00:00.000,31,Ripollès,171349,Planoles,0.0015,0,0,0.0015,bks7-dkfd
2013-08-14T00:00:00.000,01,Alt Camp,430017,Aiguamúrcia,8.64,58.94,0.3,67.58,bks7-dkfd
2013-08-14T00:00:00.000,06,Anoia,081614,Piera,0,0.03,0,0.03,bks7-dkfd
2013-08-15T00:00:00.000,40,Vallès Occidental,081252,Montcada i Reixac,0,0.001,0,0.001,bks7-dkfd
2013-08-15T00:00:00.000,11,Baix Llobregat,080765,Esparreguera,0,0.001,0,0.001,bks7-dkfd
2013-08-16T00:00:00.000,05,Alta Ribagorça,250432,"Vall de Boí, la",0.005,0,0,0.005,bks7-dkfd
2013-08-16T00:00:00.000,41,Vallès Oriental,081363,Montornès del Vallès,0,0.35,0,0.35,bks7-dkfd
2013-08-16T00:00:00.000,41,Vallès Oriental,081056,"Llagosta, la",0,0.03,0.05,0.03,bks7-dkfd
2013-08-16T00:00:00.000,03,Alt Penedès,082877,Torrelavit,0.025,0,0,0.025,bks7-dkfd
2013-08-16T00:00:00.000,01,Alt Camp,430017,Aiguamúrcia,0.0025,0,0,0.0025,bks7-dkfd
2013-08-16T00:00:00.000,17,Garraf,081483,Olivella,0,0.0001,0,0.0001,bks7-dkfd
2013-08-17T00:00:00.000,03,Alt Penedès,082732,Subirats,0.06,0,0,0.06,bks7-dkfd
2013-08-17T00:00:00.000,06,Anoia,082264,Sant Martí de Tous,0.009,0,0,0.009,bks7-dkfd
2013-08-17T00:00:00.000,11,Baix Llobregat,080898,Gavà,0.0002,0,0,0.0002,bks7-dkfd
2013-08-17T00:00:00.000,32,Segarra,252167,Talavera,0,0.001,0,0.001,bks7-dkfd
2013-08-17T00:00:00.000,06,Anoia,081043,"Llacuna, la",0.2,0,0,0.2,bks7-dkfd
2013-08-18T00:00:00.000,03,Alt Penedès,081228,Mediona,0.07,0,0,0.07,bks7-dkfd
2013-08-18T00:00:00.000,11,Baix Llobregat,081141,Martorell,0,0.004,0,0.004,bks7-dkfd
2013-08-18T00:00:00.000,10,Baix Empordà,171812,Santa Cristina d'Aro,0.003,0,0,0.003,bks7-dkfd
2013-08-19T00:00:00.000,18,Garrigues,251180,Juncosa,0.07,0,0,0.07,bks7-dkfd
2013-08-19T00:00:00.000,09,Baix Ebre,430252,Benifallet,0.22,0,0,0.22,bks7-dkfd
2013-08-19T00:00:00.000,07,Bages,080538,Castellbell i el Vilar,0,0.005,0,0.005,bks7-dkfd
2013-08-20T00:00:00.000,21,Maresme,080095,Argentona,0,0.84,0,0.84,bks7-dkfd
2013-08-20T00:00:00.000,10,Baix Empordà,170340,Calonge i Sant Antoni,0.01,0,0,0.01,bks7-dkfd
2013-08-21T00:00:00.000,21,Maresme,080351,Calella,0,0.18,0,0.18,bks7-dkfd
2013-08-22T00:00:00.000,11,Baix Llobregat,080692,Collbató,0,0.015,0,0.015,bks7-dkfd
2013-08-22T00:00:00.000,06,Anoia,081629,"Hostalets de Pierola, els",0.06,0,5.84,0.06,bks7-dkfd
2013-08-22T00:00:00.000,15,Cerdanya,250518,Bellver de Cerdanya,0.0025,0,0,0.0025,bks7-dkfd
2013-08-22T00:00:00.000,07,Bages,080109,Artés,0.0012,0,0,0.0012,bks7-dkfd
2013-08-23T00:00:00.000,03,Alt Penedès,081228,Mediona,0,0.02,0,0.02,bks7-dkfd
2013-08-23T00:00:00.000,22,Montsià,430445,"Sénia, la",0.0025,0,0,0.0025,bks7-dkfd
2013-08-26T00:00:00.000,30,Ribera d'Ebre,431251,Riba-roja d'Ebre,0.1,1.89,0,1.99,bks7-dkfd
2013-08-26T00:00:00.000,30,Ribera d'Ebre,431251,Riba-roja d'Ebre,0.05,0.12,0,0.17,bks7-dkfd
2013-08-26T00:00:00.000,30,Ribera d'Ebre,430607,Flix,0,0.59,0.16,0.59,bks7-dkfd
2013-08-26T00:00:00.000,30,Ribera d'Ebre,430607,Flix,0,0.9,0,0.9,bks7-dkfd
2013-08-26T00:00:00.000,30,Ribera d'Ebre,430192,Ascó,0,0.79,0,0.79,bks7-dkfd
2013-08-26T00:00:00.000,30,Ribera d'Ebre,430607,Flix,0,0.2,0,0.2,bks7-dkfd
2013-08-26T00:00:00.000,30,Ribera d'Ebre,431251,Riba-roja d'Ebre,0,0.003,0,0.003,bks7-dkfd
2013-08-26T00:00:00.000,30,Ribera d'Ebre,430607,Flix,0,0.09,0,0.09,bks7-dkfd
2013-08-26T00:00:00.000,30,Ribera d'Ebre,430607,Flix,0.15,0.21,0,0.36,bks7-dkfd
2013-08-26T00:00:00.000,30,Ribera d'Ebre,431251,Riba-roja d'Ebre,7.8,8.3,1.5,16.1,bks7-dkfd
2013-08-26T00:00:00.000,30,Ribera d'Ebre,431251,Riba-roja d'Ebre,0,0.02,0,0.02,bks7-dkfd
2013-08-27T00:00:00.000,21,Maresme,080351,Calella,0,0.046,0,0.046,bks7-dkfd
2013-08-28T00:00:00.000,33,Segrià,251425,Montoliu de Lleida,0,0.37,0,0.37,bks7-dkfd
2013-08-28T00:00:00.000,42,Moianès,080556,Castellcir,0,0.001,0.014,0.001,bks7-dkfd
2013-08-28T00:00:00.000,09,Baix Ebre,430521,Xerta,0.02,0,0,0.02,bks7-dkfd
2013-08-28T00:00:00.000,30,Ribera d'Ebre,431251,Riba-roja d'Ebre,0,0.3,0,0.3,bks7-dkfd
2013-08-30T00:00:00.000,10,Baix Empordà,171609,Sant Feliu de Guíxols,0.6,0.6,0,1.2,bks7-dkfd
2013-08-31T00:00:00.000,36,Tarragonès,430477,Constantí,0.03,0,0,0.03,bks7-dkfd
2013-09-01T00:00:00.000,11,Baix Llobregat,081234,Molins de Rei,0,0.01,0.05,0.01,bks7-dkfd
2013-09-03T00:00:00.000,33,Segrià,251207,Lleida,0,0.08,0,0.08,bks7-dkfd
2013-09-04T00:00:00.000,18,Garrigues,251180,Juncosa,0.4,0,0,0.4,bks7-dkfd
2013-09-05T00:00:00.000,34,Selva,170237,Blanes,1,0,0.1,1,bks7-dkfd
2013-09-05T00:00:00.000,11,Baix Llobregat,081141,Martorell,0,0.8,0,0.8,bks7-dkfd
2013-09-05T00:00:00.000,03,Alt Penedès,082732,Subirats,0,0.04,0,0.04,bks7-dkfd
2013-09-06T00:00:00.000,41,Vallès Oriental,080235,Bigues i Riells,0.0001,0,0,0.0001,bks7-dkfd
2013-09-06T00:00:00.000,24,Osona,080673,Centelles,0.0015,0,0,0.0015,bks7-dkfd
2013-09-06T00:00:00.000,07,Bages,081398,Mura,0.001,0,0,0.001,bks7-dkfd
2013-09-06T00:00:00.000,07,Bages,081825,"Pont de Vilomara i Rocafort, el",0.08,0,0,0.08,bks7-dkfd
2013-09-06T00:00:00.000,41,Vallès Oriental,081810,"Roca del Vallès, la",0.01,0,0,0.01,bks7-dkfd
2013-09-10T00:00:00.000,18,Garrigues,250061,"Albagés, l'",0,0.26,0.69,0.26,bks7-dkfd
2013-09-10T00:00:00.000,40,Vallès Occidental,082798,Terrassa,0,0.0005,0,0.0005,bks7-dkfd
2013-09-10T00:00:00.000,37,Terra Alta,430712,Horta de Sant Joan,0,0.08,0,0.08,bks7-dkfd
2013-09-11T00:00:00.000,40,Vallès Occidental,082055,Sant Cugat del Vallès,0,0.03,0,0.03,bks7-dkfd
2013-09-11T00:00:00.000,06,Anoia,081022,Igualada,0,0.001,0,0.001,bks7-dkfd
